FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,AIR_TIME,DISTANCE
20161201,ATL,CMH,1541,-4,1700,-15,63,447
20161201,ATL,DAL,0655,-5,0807,-13,110,721
20161201,ATL,DAL,0906,1,1013,-12,110,721
20161201,ATL,DAL,1604,24,1713,13,114,721
20161201,ATL,DAL,1358,23,1516,26,114,721
20161201,ATL,DAL,2141,-4,2304,4,118,721
20161201,ATL,DCA,1252,-3,1419,-16,70,547
20161201,ATL,DCA,1636,-4,1801,-24,70,547
20161201,ATL,DCA,0924,-1,1050,-15,70,547
20161201,ATL,DCA,2027,-3,2200,-5,72,547
20161201,ATL,DEN,0550,0,0702,-13,168,1199
20161201,ATL,DEN,1830,0,1937,-23,166,1199
20161201,ATL,DEN,1621,16,1733,-2,170,1199
20161201,ATL,DEN,0805,5,0911,-14,166,1199
20161201,ATL,DTW,2118,8,2306,-4,84,594
20161201,ATL,DTW,1544,-1,1731,-9,87,594
20161201,ATL,FLL,1742,7,1932,7,92,581
20161201,ATL,FLL,1013,3,1206,1,88,581
20161201,ATL,FLL,1355,0,1549,4,92,581
20161201,ATL,FLL,1216,11,1402,12,89,581
20161201,ATL,FLL,1918,8,2113,13,92,581
20161201,ATL,GSP,1605,-5,1652,-8,33,153
20161201,ATL,GSP,1008,-2,1101,-4,31,153
20161201,ATL,GSP,2224,24,2314,24,31,153
20161201,ATL,HOU,1753,23,1913,23,114,696
20161201,ATL,HOU,2226,-4,2335,-15,106,696
20161201,ATL,HOU,1030,0,1138,-17,111,696
20161201,ATL,HOU,1930,0,2041,-14,110,696
20161201,ATL,IAD,0825,-5,0955,-20,70,534
20161201,ATL,IAD,2152,-8,2315,-25,69,534
20161201,ATL,IND,2109,-6,2242,-8,65,432
20161201,ATL,IND,1618,8,1741,1,64,432
20161201,ATL,JAX,1003,-7,1111,-9,43,270
20161201,ATL,JAX,1920,5,2025,0,42,270
20161201,ATL,JAX,1349,-1,1457,2,44,270
20161201,ATL,LAS,0824,-1,0955,-15,238,1747
20161201,ATL,LAS,1350,0,1523,-7,241,1747
20161201,ATL,LAS,1622,12,1744,-1,239,1747
20161201,ATL,LAX,0951,1,1157,-3,262,1946
20161201,ATL,LAX,1352,17,1551,11,269,1946
20161201,ATL,LAX,1908,8,2058,-12,266,1946
20161201,ATL,LGA,0842,-3,1033,-22,93,762
20161201,ATL,LGA,2049,-1,2249,-11,99,762
20161201,ATL,LGA,0555,0,0748,-7,91,762
20161201,ATL,LGA,1746,6,1952,7,94,762
20161201,ATL,LGA,1225,5,1418,-7,95,762
20161201,ATL,MCI,1551,-4,1703,-2,103,692
20161201,ATL,MCI,2117,-3,2228,-7,108,692
20161201,ATL,MCI,0837,2,0945,-10,106,692
20161201,ATL,MCO,1806,-4,1937,-3,63,404
20161201,ATL,MCO,1011,-4,1146,1,61,404
20161201,ATL,MCO,1132,-3,1256,-9,63,404
20161201,ATL,MCO,1918,3,2048,3,62,404
20161201,ATL,MCO,1519,-1,1642,-8,64,404
20161201,ATL,MCO,1414,24,1545,25,69,404
20161201,ATL,MDW,1309,54,1354,44,89,591
20161201,ATL,MDW,2228,-2,2308,-17,83,591
20161201,ATL,MDW,1901,1,1952,-3,85,591
20161201,ATL,MDW,0928,-2,1014,-11,92,591
20161201,ATL,MDW,1644,19,1734,14,85,591
20161201,ATL,MDW,0627,-3,0713,-7,89,591
20161201,ATL,MKE,0826,1,0926,-4,94,669
20161201,ATL,MKE,1545,0,1631,-14,92,669
20161201,ATL,MKE,2209,9,2305,5,95,669
20161201,ATL,MSP,2119,-1,2252,-8,128,907
20161201,ATL,MSP,1550,0,1731,1,131,907
20161201,ATL,MSY,1347,-3,1426,1,72,425
20161201,ATL,MSY,1757,2,1831,1,72,425
20161201,ATL,MSY,2011,6,2036,-4,71,425
20161201,ATL,MSY,0947,-3,1025,0,74,425
20161201,ATL,OAK,1417,7,1620,-20,283,2130
20161201,ATL,PBI,1904,-6,2055,-5,89,545
20161201,ATL,PBI,1403,8,1550,5,88,545
20161201,ATL,PHL,1312,-3,1458,-12,87,666
20161201,ATL,PHL,2114,-1,2302,-13,87,666
20161201,ATL,PHX,1015,0,1219,-21,224,1587
20161201,ATL,PHX,1758,8,2019,9,228,1587
20161201,ATL,PIT,2117,-3,2255,-5,69,526
20161201,ATL,RDU,1549,4,1701,1,54,356
20161201,ATL,RDU,2124,-1,2236,-9,51,356
20161201,ATL,RDU,0833,3,0940,-10,54,356
20161201,ATL,RIC,2107,-8,2234,-16,63,481
20161201,ATL,RIC,1408,-2,1528,-12,61,481
20161201,ATL,RIC,1017,-3,1139,-11,61,481
20161201,ATL,RSW,1009,-1,1203,8,89,515
20161201,ATL,RSW,1918,3,2053,-2,73,515
20161201,ATL,SAN,0832,7,1027,-3,267,1892
20161201,ATL,SAT,0851,-4,1022,-18,132,874
20161201,ATL,SAT,1909,-1,2044,-6,136,874
20161201,ATL,STL,1214,4,1253,3,80,484
20161201,ATL,STL,0748,-2,0821,-9,76,484
20161201,ATL,STL,1542,-3,1618,-7,75,484
20161201,ATL,STL,2015,0,2044,-16,73,484
20161201,ATL,TPA,1150,-5,1309,-11,64,406
20161201,ATL,TPA,1355,0,1521,-4,62,406
20161201,ATL,TPA,1743,-2,1905,-5,63,406
20161201,ATL,TPA,1540,-5,1704,-6,66,406
20161201,ATL,TPA,1007,-3,1135,-5,63,406
20161201,AUS,ATL,1816,-4,2125,0,96,813
20161201,AUS,ATL,0553,-2,0852,-8,97,813
20161201,AUS,BNA,0630,-5,0815,-25,89,756
20161201,AUS,BNA,1824,-6,2007,-18,91,756
20161201,AUS,BOS,1335,0,1810,-10,198,1698
20161201,AUS,BWI,0617,-3,1007,-13,146,1342
20161201,AUS,BWI,1703,3,2047,-13,150,1342
20161201,AUS,DAL,2137,7,2229,4,38,189
20161201,AUS,DAL,0956,-4,1045,-10,37,189
20161201,AUS,DAL,0735,0,0826,-4,38,189
20161201,AUS,DAL,1510,0,1603,-2,37,189
20161201,AUS,DAL,1303,3,1358,3,44,189
20161201,AUS,DAL,2011,16,2104,14,39,189
20161201,AUS,DAL,1559,4,1649,-1,38,189
20161201,AUS,DAL,1715,5,1805,0,39,189
20161201,AUS,DAL,1129,-1,1221,-4,39,189
20161201,AUS,DAL,0620,-5,0710,-15,36,189
20161201,AUS,DCA,1214,-1,1557,-13,148,1315
20161201,AUS,DEN,1736,6,1843,-2,109,775
20161201,AUS,DEN,1005,0,1113,-7,108,775
20161201,AUS,DEN,0530,-5,0632,-28,105,775
20161201,AUS,DEN,2012,22,2116,16,106,775
20161201,AUS,ELP,2125,45,2158,38,79,528
20161201,AUS,ELP,1044,-1,1120,-5,83,528
20161201,AUS,ELP,1617,-3,1651,-9,80,528
20161201,AUS,EWR,0919,-1,1328,-17,172,1504
20161201,AUS,EWR,1804,4,2226,1,180,1504
20161201,AUS,FLL,1903,3,2232,2,132,1105
20161201,AUS,FLL,1141,1,1503,-7,129,1105
20161201,AUS,HOU,0818,-2,0914,4,31,148
20161201,AUS,HOU,0652,-3,0738,-12,32,148
20161201,AUS,HOU,1245,0,1349,14,34,148
20161201,AUS,HOU,1913,58,2001,51,31,148
20161201,AUS,HOU,1502,-3,1549,-6,32,148
20161201,AUS,HRL,1438,-2,1537,-8,45,273
20161201,AUS,LAS,1228,3,1324,-1,161,1090
20161201,AUS,LAS,2052,2,2147,-3,155,1090
20161201,AUS,LAS,1548,13,1652,17,167,1090
20161201,AUS,LAX,1713,8,1841,16,176,1242
20161201,AUS,LAX,0642,-3,0807,-3,183,1242
20161201,AUS,LBB,0916,-4,1021,-9,53,341
20161201,AUS,MCO,1057,-3,1423,-2,125,994
20161201,AUS,MCO,1704,-1,2018,-12,117,994
20161201,AUS,MDW,1726,-4,1949,-6,124,972
20161201,AUS,MDW,1206,6,1420,-10,121,972
20161201,AUS,MDW,0530,0,0754,-6,127,972
20161201,AUS,MSY,1104,-1,1208,-12,55,444
20161201,AUS,OAK,1146,1,1336,-4,210,1497
20161201,AUS,PHX,0904,-1,1038,-2,137,872
20161201,AUS,PHX,1456,16,1625,15,134,872
20161201,AUS,PHX,2004,89,2144,94,134,872
20161201,AUS,PHX,0651,-4,0819,-11,130,872
20161201,AUS,SAN,2036,-4,2141,-4,168,1164
20161201,AUS,SAN,1201,1,1311,1,174,1164
20161201,AUS,SEA,0959,-1,1212,-13,238,1770
20161201,AUS,SJC,1947,17,2138,13,216,1476
20161201,AUS,SJC,0550,-5,0735,-20,210,1476
20161201,AUS,SNA,1328,3,1433,-7,172,1209
20161201,AUS,STL,1251,11,1443,8,95,721
20161201,AUS,TPA,1343,-2,1646,-9,111,928
20161201,BDL,BWI,0631,-4,0745,-10,56,283
20161201,BDL,BWI,0527,-3,0645,-5,63,283
20161201,BDL,BWI,0841,-4,0954,-11,53,283
20161201,BDL,BWI,1528,-7,1645,-5,59,283
20161201,BDL,BWI,2120,-5,2225,-20,52,283
20161201,BDL,BWI,1205,0,1316,1,56,283
20161201,BDL,BWI,1732,-3,1841,-14,57,283
20161201,BDL,DEN,0839,4,1050,-25,234,1671
20161201,BDL,FLL,0757,-3,1116,-4,182,1173
20161201,BDL,LAS,1335,0,1614,-16,324,2297
20161201,BDL,MCO,0659,-1,1007,2,167,1050
20161201,BDL,MCO,1449,-1,1755,0,167,1050
20161201,BDL,MCO,0953,-2,1259,-1,167,1050
20161201,BDL,MDW,0902,-3,1027,-18,126,777
20161201,BDL,MDW,0531,-4,0652,-18,126,777
20161201,BDL,MDW,1635,-5,1757,-23,128,777
20161201,BDL,RSW,0553,-7,0921,-14,195,1180
20161201,BDL,TPA,0730,-5,1043,-12,176,1111
20161201,BDL,TPA,1503,-2,1807,-13,174,1111
20161201,BHM,BWI,1801,-4,2035,-25,82,682
20161201,BHM,DAL,0540,0,0727,-13,92,587
20161201,BHM,DAL,1213,-2,1354,-16,91,587
20161201,BHM,HOU,1915,0,2108,-2,96,570
20161201,BHM,HOU,0526,-4,0717,-13,90,570
20161201,BHM,LAS,1058,-7,1257,-23,221,1618
20161201,BHM,LAS,1556,-4,1759,-16,225,1618
20161201,BHM,MCO,1126,6,1351,1,67,479
20161201,BHM,MCO,0616,6,0839,-1,67,479
20161201,BHM,MDW,1900,-5,2032,-18,81,570
20161201,BHM,MDW,0830,5,1009,-6,86,570
20161201,BHM,TPA,1428,-7,1648,-12,68,459
20161201,BHM,TPA,1016,21,1236,16,65,459
20161201,BNA,AUS,1909,-1,2113,-17,111,756
20161201,BNA,AUS,0800,10,1010,-5,116,756
20161201,BNA,BOS,2107,2,0013,-12,113,942
20161201,BNA,BOS,0834,-1,1148,-7,105,942
20161201,BNA,BWI,1450,-5,1715,-15,71,587
20161201,BNA,BWI,1905,0,2137,-3,73,587
20161201,BNA,BWI,1019,-1,1245,-10,74,587
20161201,BNA,BWI,0856,1,1116,-14,68,587
20161201,BNA,BWI,1736,-4,1958,-22,72,587
20161201,BNA,BWI,1315,-5,1541,-14,70,587
20161201,BNA,BWI,0555,-5,0819,-21,69,587
20161201,BNA,CHS,1151,-4,1413,-2,64,439
20161201,BNA,CLE,0927,-3,1145,-5,64,448
20161201,BNA,CLE,2118,-2,2341,1,67,448
20161201,BNA,CLT,1717,2,1932,2,50,328
20161201,BNA,CMH,2101,-4,2303,-12,49,337
20161201,BNA,CMH,0927,-3,1135,-5,53,337
20161201,BNA,DAL,0755,-5,0946,-14,95,623
20161201,BNA,DAL,1640,0,1836,-4,94,623
20161201,BNA,DAL,1047,-3,1232,-18,94,623
20161201,BNA,DAL,1816,-4,2005,-15,95,623
20161201,BNA,DCA,1035,15,1305,15,73,562
20161201,BNA,DCA,1344,-1,1607,-13,71,562
20161201,BNA,DCA,2113,-7,2340,-10,68,562
20161201,BNA,DEN,1916,-4,2100,-20,148,1014
20161201,BNA,DEN,1704,9,1848,-2,146,1014
20161201,BNA,DEN,1227,-3,1412,-13,146,1014
20161201,BNA,DEN,0657,-3,0900,0,158,1014
20161201,BNA,DTW,0926,-4,1145,-15,64,456
20161201,BNA,DTW,2110,5,2335,0,69,456
20161201,BNA,ECP,0751,-4,0908,-7,62,401
20161201,BNA,ECP,1910,0,2022,-3,56,401
20161201,BNA,FLL,1252,-3,1606,6,116,793
20161201,BNA,FLL,0850,0,1153,-7,110,793
20161201,BNA,FLL,0550,-5,0854,-11,109,793
20161201,BNA,FLL,1918,8,2228,8,113,793
20161201,BNA,HOU,1619,-1,1821,-14,111,670
20161201,BNA,HOU,0519,-1,0725,-25,110,670
20161201,BNA,HOU,0927,-3,1137,-8,106,670
20161201,BNA,HOU,1846,-4,2050,-10,111,670
20161201,BNA,JAX,1428,13,1653,13,69,483
20161201,BNA,JAX,0752,-3,1011,-9,67,483
20161201,BNA,JAX,1635,-5,1853,-12,66,483
20161201,BNA,LAS,1125,-5,1318,-27,221,1587
20161201,BNA,LAS,0634,-1,0828,-22,221,1587
20161201,BNA,LAS,1457,27,1649,9,218,1587
20161201,BNA,LAX,1811,-4,2032,-23,246,1797
20161201,BNA,LAX,1057,-3,1326,-14,244,1797
20161201,BNA,LAX,0626,-4,0902,-18,248,1797
20161201,BNA,LGA,1007,-3,1300,-10,94,764
20161201,BNA,LGA,0643,-2,0939,-11,95,764
20161201,BNA,LGA,1545,-5,1833,-22,96,764
20161201,BNA,MCI,1928,18,2103,13,79,491
20161201,BNA,MCI,1134,-6,1309,-11,78,491
20161201,BNA,MCI,0806,-4,0943,-7,82,491
20161201,BNA,MCO,1219,-6,1502,-8,84,616
20161201,BNA,MCO,2002,-8,2235,-20,82,616
20161201,BNA,MCO,0832,-3,1122,2,85,616
20161201,BNA,MCO,0551,-4,0847,2,86,616
20161201,BNA,MDW,1823,-2,1944,-6,62,395
20161201,BNA,MDW,1356,-4,1519,-6,67,395
20161201,BNA,MDW,0558,-2,0725,-10,70,395
20161201,BNA,MDW,1930,-5,2050,-10,63,395
20161201,BNA,MDW,2101,-4,2215,-15,62,395
20161201,BNA,MDW,1133,-2,1300,-5,67,395
20161201,BNA,MDW,0934,4,1059,-1,68,395
20161201,BNA,MSY,0746,-4,0914,-11,73,471
20161201,BNA,MSY,1316,-4,1440,-15,74,471
20161201,BNA,MSY,1949,-6,2113,-17,72,471
20161201,BNA,OAK,0932,-3,1214,-21,261,1959
20161201,BNA,PHL,0840,-5,1115,-25,80,675
20161201,BNA,PHL,2128,23,0007,12,84,675
20161201,BNA,PHX,0640,-5,0935,-15,212,1449
20161201,BNA,PHX,1529,4,1813,-12,209,1449
20161201,BNA,PIT,0935,0,1202,7,62,462
20161201,BNA,PNS,1905,-5,2016,-14,60,391
20161201,BNA,PNS,0753,-2,0909,-6,61,391
20161201,BNA,RDU,2116,11,2331,6,64,442
20161201,BNA,RDU,1008,13,1223,8,62,442
20161201,BNA,RDU,1556,-4,1819,-1,66,442
20161201,BNA,SAN,1359,-1,1620,-10,248,1751
20161201,BNA,SAT,1904,-11,2124,-26,127,822
20161201,BNA,SAT,0752,-3,1015,-15,126,822
20161201,BNA,STL,2008,3,2112,2,45,272
20161201,BNA,STL,0744,-1,0847,-8,52,272
20161201,BNA,TPA,1729,-6,2007,-13,85,612
20161201,BNA,TPA,1028,-2,1311,-4,87,612
20161201,BNA,TPA,0622,-8,0906,-14,85,612
20161201,BNA,TPA,2051,-4,2330,-10,83,612
20161201,BOI,DEN,1509,-1,1646,-9,83,649
20161201,BOI,DEN,0626,-4,0808,-12,79,649
20161201,BOI,GEG,0657,-3,0708,-7,49,287
20161201,BOI,GEG,2002,-8,2007,-8,51,287
20161201,BOI,LAS,1119,-6,1152,-13,78,519
20161201,BOI,LAS,1756,-4,1835,-5,80,519
20161201,BOI,OAK,0819,-1,0852,-13,78,512
20161201,BOI,OAK,1927,-3,1951,-19,69,512
20161201,BOI,PHX,1208,-2,1404,-6,102,735
20161201,BOI,SMF,0936,-4,0956,-14,65,437
20161201,BOS,ATL,0600,-5,0916,6,151,946
20161201,BOS,ATL,1517,-8,1810,-15,147,946
20161201,BOS,ATL,1236,6,1529,-6,146,946
20161201,BOS,AUS,1308,-2,1644,-11,252,1698
20161201,BOS,BNA,0716,-4,0934,9,163,942
20161201,BOS,BNA,1821,-4,2021,-14,144,942
20161201,BOS,BWI,2138,-7,2259,-21,64,369
20161201,BOS,BWI,1307,-8,1432,-18,65,369
20161201,BOS,BWI,0808,-2,0941,-9,69,369
20161201,BOS,BWI,1020,-5,1150,-5,69,369
20161201,BOS,BWI,1521,16,1658,18,70,369
20161201,BOS,BWI,1631,-4,1816,1,69,369
20161201,BOS,BWI,0530,0,0711,6,69,369
20161201,BOS,BWI,1214,-1,1347,-3,68,369
20161201,BOS,BWI,0601,-4,0733,-12,69,369
20161201,BOS,BWI,1727,-3,1911,-4,71,369
20161201,BOS,CMH,0753,-7,1013,-2,110,640
20161201,BOS,CMH,1451,-9,1657,-13,108,640
20161201,BOS,DAL,1606,-4,1918,-17,228,1554
20161201,BOS,DEN,0640,-5,0913,-27,252,1754
20161201,BOS,DEN,1742,-3,2038,-12,253,1754
20161201,BOS,HOU,1733,8,2119,4,244,1609
20161201,BOS,IND,1143,-7,1433,3,145,818
20161201,BOS,IND,1936,-9,2210,-20,135,818
20161201,BOS,MCI,1324,-6,1600,-20,196,1256
20161201,BOS,MCI,0846,-4,1128,-12,199,1256
20161201,BOS,MDW,2117,-8,2256,-24,136,861
20161201,BOS,MDW,0849,-6,1027,-23,136,861
20161201,BOS,MDW,1629,4,1816,-4,138,861
20161201,BOS,MDW,0525,0,0711,-9,141,861
20161201,BOS,MKE,1248,8,1420,-5,130,860
20161201,BOS,MKE,0715,-5,0859,-11,132,860
20161201,BOS,STL,1853,3,2118,3,171,1047
20161201,BOS,STL,0645,-5,0855,-15,169,1047
20161201,BUF,BWI,1455,20,1602,17,50,281
20161201,BUF,BWI,1734,-6,1837,-23,52,281
20161201,BUF,BWI,0728,-7,0830,-20,46,281
20161201,BUF,BWI,1605,-5,1711,-9,50,281
20161201,BUF,BWI,0555,-5,0728,3,49,281
20161201,BUF,BWI,1059,-6,1154,-16,44,281
20161201,BUF,FLL,0633,-2,0940,-10,172,1166
20161201,BUF,LAS,1651,-4,1833,-32,271,1986
20161201,BUF,MCO,0946,-4,1227,-8,142,1011
20161201,BUF,MCO,1501,-4,1742,-13,146,1011
20161201,BUF,MCO,0819,-1,1059,-6,144,1011
20161201,BUF,MDW,0726,-4,0817,-18,81,468
20161201,BUF,MDW,0530,0,0610,-10,82,468
20161201,BUF,MDW,1719,-1,1800,-15,84,468
20161201,BUF,PHX,1237,2,1525,-10,271,1912
20161201,BUF,TPA,1328,-2,1611,-14,151,1053
20161201,BUR,DAL,1314,-1,1757,-13,150,1243
20161201,BUR,DEN,1336,-4,1640,-15,110,850
20161201,BUR,DEN,0806,-4,1112,-13,106,850
20161201,BUR,LAS,1935,-5,2028,-12,41,223
20161201,BUR,LAS,1225,-5,1327,-3,42,223
20161201,BUR,LAS,1656,-4,1802,2,44,223
20161201,BUR,LAS,0927,-3,1027,2,41,223
20161201,BUR,LAS,1115,0,1212,-3,44,223
20161201,BUR,LAS,1506,1,1613,8,43,223
20161201,BUR,LAS,1331,-4,1430,-5,43,223
20161201,BUR,LAS,0748,-2,0851,6,42,223
20161201,BUR,OAK,1917,-3,2035,5,55,325
20161201,BUR,OAK,1546,1,1658,-2,56,325
20161201,BUR,OAK,2150,15,2300,15,59,325
20161201,BUR,OAK,0905,-5,1017,-8,55,325
20161201,BUR,OAK,0746,-4,0857,-8,54,325
20161201,BUR,OAK,0659,-6,0813,-12,54,325
20161201,BUR,OAK,1719,44,1832,42,55,325
20161201,BUR,OAK,1212,2,1321,-4,53,325
20161201,BUR,OAK,1714,-1,1822,-8,56,325
20161201,BUR,OAK,1233,83,1343,78,53,325
20161201,BUR,OAK,2035,10,2149,9,56,325
20161201,BUR,OAK,1014,14,1123,8,53,325
20161201,BUR,PDX,0718,-2,0936,-14,118,817
20161201,BUR,PHX,1943,3,2208,13,67,369
20161201,BUR,PHX,0852,-3,1101,-14,53,369
20161201,BUR,PHX,1422,2,1634,-6,57,369
20161201,BUR,PHX,1546,-4,1807,-3,66,369
20161201,BUR,PHX,0659,-1,0917,-8,62,369
20161201,BUR,PHX,1759,-1,2015,-5,58,369
20161201,BUR,SFO,2034,4,2152,2,61,326
20161201,BUR,SFO,1107,7,1217,-8,54,326
20161201,BUR,SFO,1521,-4,1643,-2,65,326
20161201,BUR,SJC,0712,-3,0816,-14,50,296
20161201,BUR,SJC,0842,-3,0943,-12,50,296
20161201,BUR,SJC,1436,-4,1537,-13,51,296
20161201,BUR,SJC,1810,0,1920,5,54,296
20161201,BUR,SJC,2035,35,2141,36,52,296
20161201,BUR,SJC,2112,-3,2221,1,56,296
20161201,BUR,SJC,1117,-3,1222,-3,50,296
20161201,BUR,SMF,2120,-5,2235,-5,62,358
20161201,BUR,SMF,2037,12,2157,17,62,358
20161201,BUR,SMF,1443,-2,1556,-4,62,358
20161201,BUR,SMF,1041,-4,1153,-7,57,358
20161201,BUR,SMF,1154,-1,1305,-5,57,358
20161201,BUR,SMF,0705,-5,0819,-11,57,358
20161201,BUR,SMF,1725,-5,1841,-4,63,358
20161201,BWI,ABQ,1349,-1,1608,-17,240,1670
20161201,BWI,ALB,2219,-1,2323,-7,42,289
20161201,BWI,ALB,1532,12,1637,7,48,289
20161201,BWI,ALB,2015,0,2116,-9,47,289
20161201,BWI,ALB,1230,-10,1336,-14,49,289
20161201,BWI,ALB,0948,-2,1046,-14,46,289
20161201,BWI,ATL,0751,1,0946,-4,95,577
20161201,BWI,ATL,1951,-4,2143,-12,91,577
20161201,BWI,ATL,0614,-1,0804,-16,94,577
20161201,BWI,ATL,0928,-7,1125,-15,95,577
20161201,BWI,ATL,1521,1,1719,-1,92,577
20161201,BWI,ATL,1339,4,1532,-3,92,577
20161201,BWI,AUS,2002,-3,2239,-21,197,1342
20161201,BWI,AUS,0816,-4,1104,-11,201,1342
20161201,BWI,BDL,2057,-3,2202,-3,45,283
20161201,BWI,BDL,0651,-4,0802,-8,47,283
20161201,BWI,BDL,1927,-3,2028,-12,46,283
20161201,BWI,BDL,0806,-4,0906,-14,43,283
20161201,BWI,BDL,2237,-3,2344,-6,50,283
20161201,BWI,BDL,1528,-2,1632,-3,42,283
20161201,BWI,BDL,1006,-4,1109,-11,47,283
20161201,BWI,BHM,0816,6,0932,7,113,682
20161201,BWI,BNA,0651,-4,0801,1,101,587
20161201,BWI,BNA,1021,-4,1114,-11,98,587
20161201,BWI,BNA,1453,3,1547,-3,94,587
20161201,BWI,BNA,0904,-1,0958,-17,99,587
20161201,BWI,BNA,2031,-4,2118,-22,90,587
20161201,BWI,BNA,1137,-8,1231,-14,96,587
20161201,BWI,BNA,1816,-4,1901,-24,92,587
20161201,BWI,BOS,2115,0,2225,-10,53,369
20161201,BWI,BOS,0955,0,1105,-10,51,369
20161201,BWI,BOS,1743,-2,1901,-9,62,369
20161201,BWI,BOS,1408,-7,1516,-19,55,369
20161201,BWI,BOS,0610,-5,0724,-11,53,369
20161201,BWI,BOS,1314,4,1438,8,57,369
20161201,BWI,BOS,1518,-2,1626,-14,53,369
20161201,BWI,BOS,1637,7,1745,-5,53,369
20161201,BWI,BOS,1101,16,1207,2,52,369
20161201,BWI,BOS,2207,-8,2321,-14,56,369
20161201,BWI,BUF,1932,-8,2033,-12,47,281
20161201,BWI,BUF,1051,-4,1156,-4,45,281
20161201,BWI,BUF,2215,-5,2315,-15,48,281
20161201,BWI,BUF,1501,-4,1604,-6,49,281
20161201,BWI,BUF,1322,22,1423,18,49,281
20161201,BWI,BUF,0854,-6,0954,-26,45,281
20161201,BWI,CHS,0815,-5,1015,10,84,472
20161201,BWI,CHS,1952,-3,2127,-8,76,472
20161201,BWI,CHS,2158,-7,2339,-6,80,472
20161201,BWI,CHS,1320,-5,1455,-10,80,472
20161201,BWI,CLE,1611,16,1724,14,58,314
20161201,BWI,CLE,2210,-5,2318,-12,54,314
20161201,BWI,CLE,1007,2,1126,1,55,314
20161201,BWI,CLT,0800,-5,0928,-7,68,361
20161201,BWI,CLT,2122,-8,2240,-20,63,361
20161201,BWI,CMH,2220,-5,2337,-8,59,337
20161201,BWI,CMH,1337,-3,1452,-8,60,337
20161201,BWI,CMH,1611,-4,1731,-4,62,337
20161201,BWI,CMH,0905,-5,1025,-15,63,337
20161201,BWI,DAL,0642,-3,0915,-10,184,1209
20161201,BWI,DAL,2008,-2,2224,-16,176,1209
20161201,BWI,DAL,1753,-2,2003,-27,174,1209
20161201,BWI,DAL,1055,0,1311,-14,180,1209
20161201,BWI,DEN,1435,5,1639,-1,219,1491
20161201,BWI,DEN,1735,0,1926,-24,216,1491
20161201,BWI,DEN,2055,-5,2243,-32,213,1491
20161201,BWI,DEN,0624,-1,0830,-10,225,1491
20161201,BWI,DEN,0925,0,1123,-22,211,1491
20161201,BWI,DTW,2214,-6,2348,-7,71,409
20161201,BWI,DTW,1221,-9,1348,-17,70,409
20161201,BWI,DTW,0947,-3,1128,3,75,409
20161201,BWI,DTW,1755,15,1930,10,77,409
20161201,BWI,FLL,0745,-5,1027,-8,149,925
20161201,BWI,FLL,1646,6,1919,-1,135,925
20161201,BWI,FLL,0607,-3,0910,25,160,925
20161201,BWI,FLL,1929,-1,2205,-5,138,925
20161201,BWI,FLL,1418,8,1654,4,142,925
20161201,BWI,FLL,0842,-3,1120,-15,142,925
20161201,BWI,FLL,0924,-6,1222,7,150,925
20161201,BWI,FLL,1908,18,2144,14,138,925
20161201,BWI,FLL,0707,7,1003,23,146,925
20161201,BWI,FLL,2017,-3,2249,-11,133,925
20161201,BWI,FLL,1048,3,1327,2,142,925
20161201,BWI,GRR,2233,-12,0014,-21,81,528
20161201,BWI,HOU,1951,1,2220,-5,185,1246
20161201,BWI,HOU,2139,-6,2400,-25,187,1246
20161201,BWI,HOU,0639,-1,0923,-2,204,1246
20161201,BWI,HOU,1454,-1,1719,-21,189,1246
20161201,BWI,IND,1923,18,2103,3,84,516
20161201,BWI,IND,0920,0,1102,-18,89,516
20161201,BWI,IND,2219,-6,0013,-7,91,516
20161201,BWI,ISP,1326,-4,1423,-7,41,220
20161201,BWI,ISP,2120,35,2226,36,43,220
20161201,BWI,ISP,2228,-2,2328,-7,40,220
20161201,BWI,ISP,0948,-7,1042,-18,39,220
20161201,BWI,ISP,1524,-6,1619,-16,40,220
20161201,BWI,JAX,1102,-3,1307,-3,110,663
20161201,BWI,JAX,1959,-1,2201,-4,105,663
20161201,BWI,JAX,0758,-2,1026,21,112,663
20161201,BWI,LAS,1338,-2,1550,-15,294,2106
20161201,BWI,LAS,0642,2,0852,-18,292,2106
20161201,BWI,LAS,1000,0,1207,-23,292,2106
20161201,BWI,LAS,1738,-2,1948,-22,288,2106
20161201,BWI,LAX,0816,1,1106,-4,320,2329
20161201,BWI,LAX,1414,14,1655,0,320,2329
20161201,BWI,LAX,1955,0,2235,-15,318,2329
20161201,BWI,MCI,2100,35,2239,19,145,967
20161201,BWI,MCI,0843,-2,1031,-24,153,967
20161201,BWI,MCO,1628,-2,1851,-4,127,787
20161201,BWI,MCO,0910,0,1134,-6,123,787
20161201,BWI,MCO,1823,18,2038,8,123,787
20161201,BWI,MCO,1340,5,1614,14,133,787
20161201,BWI,MCO,1043,-2,1309,-1,129,787
20161201,BWI,MCO,1540,0,1805,0,126,787
20161201,BWI,MCO,1900,0,2115,-10,122,787
20161201,BWI,MCO,2007,-8,2226,-9,124,787
20161201,BWI,MCO,0706,-4,0933,-7,128,787
20161201,BWI,MCO,0602,-3,0823,-7,124,787
20161201,BWI,MDW,1528,-2,1627,-8,100,611
20161201,BWI,MDW,0912,-3,1018,-7,111,611
